애들이 여태껏 교류한 적이 없는 너하고 의미 불명의 형태로나마 관계를 맺는 게 재미있다는 거야. 너는 왜 그런 상황에 빠졌는지 알고 있어?,너하고 함께 있었기 때문이겠지.,0
너하고 함께 있었기 때문이겠지.,"에이, 내 탓으로 돌리려고? 그런게 아니야. 네가 우리 반 애들하고 제대로 대화를 하지 않았기 때문이야.",0
너의 인간성을 전혀 모르니까 그런 식으로 생각하는 거야. 편견을 없애기 위해서라도 너는 우리 반 애들과 더욱 친하게 지내야 할 것 같은데?,아무에게도 득이 되지 않는 일은 안 해.,0
아무에게도 득이 되지 않는 일은 안 해.,걔네들도 너하고 친해지면 네가 재미있는 사람이라는 거 알아줄 거야. 게다가 지금도 사실은 너에 대해 그리 나쁘게 생각하지 않아. 내가 보기에는.,0
걔네들도 너하고 친해지면 네가 재미있는 사람이라는 거 알아줄 거야. 게다가 지금도 사실은 너에 대해 그리 나쁘게 생각하지 않아. 내가 보기에는.,너 말고는 모두가 나를 따분한 녀석이나 아니면 그 이하라고 생각해.,0
너 말고는 모두가 나를 따분한 녀석이나 아니면 그 이하라고 생각해.,그거. 본인들에게 물어본 거야?,0
그거. 본인들에게 물어본 거야?,물어본 건 아니지. 하지만 틀림없이 그래.,0
그런 건 본인들에게 물어보지 않고서는 모르는 거야. 그냥 너만의 상상이잖아? 꼭 맞는다고 할 수 없어.,맞든 틀리든 상관없어. 어차피 그 애들과 함게할 것도 아니고. 그냥 내 상상이니까. 내가 그렇게 생각한 것 뿐이라고.,0
맞든 틀리든 상관없어. 어차피 그 애들과 함게할 것도 아니고. 그냥 내 상상이니까. 내가 그렇게 생각한 것 뿐이라고.,"뭐야, 그 자기완결은? 그런 타입의 사람이었어?",0
뭐야  그 자기완결은? 그런 타입의 사람이었어?,"응, 자기완결의 나라에서 온 왕자님이야. 받들어 모시도록 해.",0
참고로  나는 너를 어떻게 생각할 거라고 생각해?,"글쎄…, 사이좋은 클래스메이트, 그거 아니야?",0
글쎄…  사이좋은 클래스메이트  그거 아니야?,"땡, 틀렸네요. 전에는 그렇다고 생각했었지.",0
땡  틀렸네요. 전에는 그렇다고 생각했었지.,그러면 이제는 어떻게 생각하는데?,0
그러면 이제는 어떻게 생각하는데?,그걸 말해버리면 인간 관계가 재미없어지지. 상대가 자신에게 어떤 사람인지 알지 못하기 때문에 우정도 연애도 재미있는거야.,0
그걸 말해버리면 인간 관계가 재미없어지지. 상대가 자신에게 어떤 사람인지 알지 못하기 때문에 우정도 연애도 재미있는거야.,역시 너는 그런 식의 사고방식을 가졌구나.,0
역시 너는 그런 식의 사고방식을 가졌구나.,"어? 전에도 말했던가, 이 얘기?",0
네가 진짜 좋은 사람이라는 거  우리 반 애들에게도 다 알려주고 싶다.,다른 애들은 어찌됐든 일단 너의 무서운 절친한테는 해명해줘. 너무 무섭다고.,0
다른 애들은 어찌됐든 일단 너의 무서운 절친한테는 해명해줘. 너무 무섭다고.,벌써 말했지. 근데 걔가 나를 너무 걱정해주는 성격이라 네가 나를 갖고 논다고 생각한다니까.,0
벌써 말했지. 근데 걔가 나를 너무 걱정해주는 성격이라 네가 나를 갖고 논다고 생각한다니까.,너의 정보 전달능력에 문제가 있는 모양이지. 걔는 머리도 좋아 보이던데.,0
너의 정보 전달능력에 문제가 있는 모양이지. 걔는 머리도 좋아 보이던데.,뭐야. 엄청 칭찬하네? 혹시 내가 죽은 뒤에는 내 친구를 갖고 놀 생각? 마음 착한 나도 이건 못 참아.,0
우리  병원에서 탈출할까?,싫어. 나는 아직 살인범이 되고 싶지는 않아.,0
싫어. 나는 아직 살인범이 되고 싶지는 않아.,"아이, 괜찮다니까. 죽어가던 연인이 병원을 탈출해서 길 위에서 죽는 거, 서로 약속한 거니까 다들 너그럽게 용서해줄거야.",0
아이  괜찮다니까. 죽어가던 연인이 병원을 탈출해서 길 위에서 죽는 거  서로 약속한 거니까 다들 너그럽게 용서해줄거야.,네 이론대로라면 밀지 말라고 말하는 사람을 뜨거운 물에 빠뜨려도 용사받을 일이 되는데?,0
네 이론대로라면 밀지 말라고 말하는 사람을 뜨거운 물에 빠뜨려도 용사받을 일이 되는데?,당연히 용서받을 일 아니야?,0
당연히 용서받을 일 아니야?,용서받지 못해. 가볍게 쳐도 상해죄야. 그러니까 병원을 탈출한다느니 하는 짓은 너의 수명이 줄어드는 것을 아쉬워하지 않는 연인하고나 하셔.,0
…정말로.,"엇, 드디어 입을 열었네? 왜 그래?",0
엇  드디어 입을 열었네? 왜 그래?,정말로 너는 나한테 많은 것을 가르쳐준다.,0
정말로 너는 나한테 많은 것을 가르쳐준다.,"엇, 웬일이야, 갑자기? 아, 부끄러워라.",0
엇  웬일이야  갑자기? 아  부끄러워라.,진심이야. 고마워.,0
진심이야. 고마워.,"너, 열있는 거 아냐?",0
잠깐  마지막으로 부탁이 있어.,…이런이런.,0
…이런이런.,"지난번과는 달라, 이건 장난이 아니야.",0
지난번과는 달라  이건 장난이 아니야.,…그럼 뭔데?,0
…그럼 뭔데?,요즘 이상하게 사람의 온기가 그립더라.,0
실은 계속 물어보려고 했는데…,"아, 혹시 내 신체 사이즈? 가슴이 닿으니까 궁금해?",0
아  혹시 내 신체 사이즈? 가슴이 닿으니까 궁금해?,"너, 바보냐?",0
너  바보냐?,우와하핫.,0
우와하핫.,"너, 뭔가 낌새가 좀 이상한 것 같다, 라는 질문이야. 무슨 일 있었어?",0
너  뭔가 낌새가 좀 이상한 것 같다  라는 질문이야. 무슨 일 있었어?,"아니, 아무 일도 없었어. 그냥 네가 주는 진실과 일상을 맛보고 싶었을 뿐이야.",0
아니  아무 일도 없었어. 그냥 네가 주는 진실과 일상을 맛보고 싶었을 뿐이야.,…그래.,0
에잇  여름 방학이 반절 넘게 날아갔네.,그 뒤로 괜찮았어?,0
그 뒤로 괜찮았어?,"아, 응. 지난주보다 어쩐지 눈빛이 더 날카로워진 것 같던데, 네가 달래준 게 마취 총처럼 효과가 있었는지 아직 나한테 덤벼들지는 않았어.",0
아  응. 지난주보다 어쩐지 눈빛이 더 날카로워진 것 같던데  네가 달래준 게 마취 총처럼 효과가 있었는지 아직 나한테 덤벼들지는 않았어.,내 친구를 맹수인 것처럼 말하지 말아줘.,0
내 친구를 맹수인 것처럼 말하지 말아줘.,"너한테는 아마 그런 눈빛을 보낸 적이 없겠지. 분명 고양이 탈을 쓰고 있을 거야. 고양이 과의 맹수, 사자처럼.",0
이런 화창한 날에 너는 왜 병원에 와 있어? 밖에서 캐치볼이라도 하지.,"첫째, 네가 나를 불렀기 때문에. 둘째, 캐치볼 따위는 초등학생 이후에 해본 적이 없기 때문에. 셋째, 함께 캐치볼을 할 사람이 없기 때문에.",0
첫째  네가 나를 불렀기 때문에. 둘째  캐치볼 따위는 초등학생 이후에 해본 적이 없기 때문에. 셋째  함께 캐치볼을 할 사람이 없기 때문에.,헤에?,0
헤에?,이렇게 세 가지 주의점이 있는데 그 중 어떤 게 좋은 지 골라봐.,0
이렇게 세 가지 주의점이 있는데 그 중 어떤 게 좋은 지 골라봐.,전부 다.,0
전부 다.,"욕심도 많다. 자, 그러면 마지막 복숭아는 너 먹어.",0
목을 길게 빼고 기다릴게.,"목을 길게 빼다니, 그건 어떻게 빼는 걸까? 누군가 목을 당겨준다던가?",0
목을 길게 빼다니  그건 어떻게 빼는 걸까? 누군가 목을 당겨준다던가?,관용구도 못 알아들을 만큼 바보가 된 거야? 뇌에도 바이러스가 올겨갔구나. 큰일 났네.,0
관용구도 못 알아들을 만큼 바보가 된 거야? 뇌에도 바이러스가 올겨갔구나. 큰일 났네.,바보라고 하는 사람이 더 바보야.,0
바보라고 하는 사람이 더 바보야.,"그건 틀렸지, 너한테 병 걸렸다고 말했는데도 나는 병에 안 걸렸어.",0
그건 틀렸지  너한테 병 걸렸다고 말했는데도 나는 병에 안 걸렸어.,"틀린 거 없어. 너 죽어! 어때, 내가 죽잖아?",0
틀린 거 없어. 너 죽어! 어때  내가 죽잖아?,혼잡한 틈을 타서 나한테 저주의 말을 퍼붓지 말아줄래?,0
너는 여름방학에 뭐할 예정이야?,"너 병문안, 그리고 집에서 책 읽는 것? 아, 숙제도.",0
너 병문안  그리고 집에서 책 읽는 것? 아  숙제도.,에개. 그것뿐이야? 뭐든 좀 해야지! 모처럼의 여름방학이잖아. 나 대신 내 친구랑 여행 좀 다녀올래?,0
에개. 그것뿐이야? 뭐든 좀 해야지! 모처럼의 여름방학이잖아. 나 대신 내 친구랑 여행 좀 다녀올래?,"나, 사자 우리에 들어갈 수 있는 자격증이 없어. 너는 친구랑 여행 안 가?",0
나  사자 우리에 들어갈 수 있는 자격증이 없어. 너는 친구랑 여행 안 가?,"조금 어려울 거 같아. 입원도 연장됐고, 친구가 운동부 활동 때문에 너무 바빠.",0
한 번 더 여행가고 싶었는데.,…뭐? 왜 너는 이제 두 번 다시 여행은 못 한다는 식으로 말해?,0
…뭐? 왜 너는 이제 두 번 다시 여행은 못 한다는 식으로 말해?,내가 그런 식으로 말했어?,0
내가 그런 식으로 말했어?,그랬어.,0
그랬어.,그래? 내가 이래봬도 뭔가 깊이 생각하는 바가 있는 모양이지.,0
그래? 내가 이래봬도 뭔가 깊이 생각하는 바가 있는 모양이지.,너…,0
안 죽을 거지?,"뭐? 나, 죽을 거야. 당연히 죽지. 나도 그렇고 너도 그렇고.",0
뭐? 나  죽을 거야. 당연히 죽지. 나도 그렇고 너도 그렇고.,"아니, 그게 아니라.",0
아니  그게 아니라.,"췌장이 망가진 얘기라면, 그것도 뭐, 죽을 거야.",0
췌장이 망가진 얘기라면  그것도 뭐  죽을 거야.,글쎄 그런 게 아니라! …아직 안 죽어. 그렇지?,0
알려줄까  무슨 일이 있었는지?,…응.,0
…응.,아무것도 없어. 그냥 너에 대해 생각했었어.,0
아무것도 없어. 그냥 너에 대해 생각했었어.,나에 대해?,0
나에 대해?,"응. 너에 대해. 굳이 말하자면, 너하고 좀 더 친한 관계가 되었으면 해서.",0
응. 너에 대해. 굳이 말하자면  너하고 좀 더 친한 관계가 되었으면 해서.,…진짜야?,0
…진짜야?,진짜라니까. 나 너한테는 거짓말 안 해.,0
우후후후후후.,…왜?,0
…왜?,아니. 지금 너무 행복해서. 잘못하면 죽겠어.,0
아니. 지금 너무 행복해서. 잘못하면 죽겠어.,안 되지.,0
안 되지.,내가 살았으면 좋겠어?,0
내가 살았으면 좋겠어?,…응.,0
네가 나를 그렇게까지 필요로 할 줄은 몰랐어. 아  인간으로 태어나서 진짜로 행복하다. 은둔형 외톨이었던 네가 처음으로 필요로 한 사람이 나잖아.,내가 왜 은둔형 외톨이야?,0
내가 왜 은둔형 외톨이야?,내 낌새가 이상해서 당장 죽을 거라고 생각했구나? 너한테 아무 말도 안 한 채?,0
내 낌새가 이상해서 당장 죽을 거라고 생각했구나? 너한테 아무 말도 안 한 채?,"…그래, 갑자기 입원 기간도 연장됐잖아.",0
전부터 내가 말했잖아. 아직 시간 있다니까! 안 그러면 마술연습 같은 거 안하지. 너  진짜 소설을 너무 많이 읽은 거 아니야?,나쁜 건 그렇게 착각하게 한 너야!,0
나쁜 건 그렇게 착각하게 한 너야!,"걱정 마, 죽을 때는 꼭 너한테 말하고 죽을게.",0
걱정 마  죽을 때는 꼭 너한테 말하고 죽을게.,혹시 안 좋은 곳이 없어지면 죽지 않을수도 있을까?,0
혹시 안 좋은 곳이 없어지면 죽지 않을수도 있을까?,내가 살아있었으면 좋겠어?,0
내가 살아있었으면 좋겠어?,무척.,0
무척.,너도 요즘 사람의 온기가 그리웠지?,0
오늘은 이 타이밍에 왜 그 녀석이 안 나타나지?,"걔는 오늘 운동부 활동이야. 아니, 그보다 너는 대체 내 친구를 뭐라고 생각하는 거야?",0
걔는 오늘 운동부 활동이야. 아니  그보다 너는 대체 내 친구를 뭐라고 생각하는 거야?,우리 사이를 갈라놓는 악마?,0
우리 사이를 갈라놓는 악마?,"풉, 그게 뭐야. 뭐 그렇게 틀린 말도 아니지만.",0
나는 죽을 거니까…,"그런 식으로 얘기 시작하는 사람, 너 말고는 세상 어디에도 없을 거야.",0
그런 식으로 얘기 시작하는 사람  너 말고는 세상 어디에도 없을 거야.,이제 슬슬 유서를 써볼까 해.,0
이제 슬슬 유서를 써볼까 해.,빠르지 않아? 역시 아직 시간이 있다는 건 거짓말?,0
빠르지 않아? 역시 아직 시간이 있다는 건 거짓말?,"아냐, 퇴고와 첨삭을 여러 번 해서 아주 제대로 된 걸 내려고. 그래서 초안을 잡아보려는 거야.",0
아냐  퇴고와 첨삭을 여러 번 해서 아주 제대로 된 걸 내려고. 그래서 초안을 잡아보려는 거야.,"그런 거라면 괜찮지, 소설도 쓰는 것보다 첨삭에 더 시간이 걸린다던데.",0
그런 거라면 괜찮지  소설도 쓰는 것보다 첨삭에 더 시간이 걸린다던데.,"거봐, 역시 내 생각이 맞지? 나 죽은 뒤에는 내가 완성한 유서 재미있게 봐줘.",0
거봐  역시 내 생각이 맞지? 나 죽은 뒤에는 내가 완성한 유서 재미있게 봐줘.,"그래, 목을 길게 빼고 기다릴게.",0
그래  목을 길게 빼고 기다릴게.,"빨리 죽으라는 얘기야? 너무하네. 말은 그렇게 하면서 말이지, 너는 내가 필요해서 죽지 말았으면 좋겠지?",0
아참  너한테 쓸데없는 걱정을 끼쳤으니까 사과도 할 겸 퇴원한 뒤에 너하고 제일 먼저 놀아줄게.,사과치고는 아주 오만하다?,0
사과치고는 아주 오만하다?,싫어?,0
싫어?,싫은 건 아니고.,0
싫은 건 아니고.,너는 진짜 그렇고 그런 면이 있다니까.,0
퇴원하는 날  일단 집에 갈 건데 그 다음에는 시간 괜찮으니까 오후에  알겠지?,뭐 할거야?,0
뭐 할거야?,"흠, 뭐할까. 퇴원 때까지 몇 번 더 올거지? 그때 같이 연구해보자.",0
흠  뭐할까. 퇴원 때까지 몇 번 더 올거지? 그때 같이 연구해보자.,그래. 알았어.,0
어이  자기.,응?,0
응?,여자친구 생겼지?,0
여자친구 생겼지?,…뭔 소리래.,0
…뭔 소리래.,아냐? 그럼 너 혼자 좋아하는 여학생인가? 어느 쪽이건 다음에 한 번 데려와.,0
아냐? 그럼 너 혼자 좋아하는 여학생인가? 어느 쪽이건 다음에 한 번 데려와.,"어느 쪽도 아니고, 데려올 일도 없어.",0
어느 쪽도 아니고  데려올 일도 없어.,나는 딱 그런 줄 알았는데?,0
그럼 그냥 친구?,그것도 아닌데…,0
그것도 아닌데…,"뭐든 좋은데, 처음으로 우리 아들을 지켜봐주는 사람이 생겨서 엄마는 기쁘다.",0
뭐든 좋은데  처음으로 우리 아들을 지켜봐주는 사람이 생겨서 엄마는 기쁘다.,…응?,0
…응?,내가 네 거짓말도 눈치 못 챌 줄 알았어? 엄마를 물로 보면 안 돼.,0
방금 집에 돌아왔어! 조금 늦을지도 모르겠네. 미안해. 예쁘게 차려입고 가줄테니까 그리 아셔!,퇴원 축하한다. 방금 너를 생각하고 있었어.,0
퇴원 축하한다. 방금 너를 생각하고 있었어.,"웬일로 기특한 말을 해주시네? 왜그래, 어디 아파?",0
웬일로 기특한 말을 해주시네? 왜그래  어디 아파?,너하고는 달리 아주 건강해.,0
너하고는 달리 아주 건강해.,너무해! 넌 나한테 상처를 줬어! 그 벌로 지금부터 나를 칭찬하도록 해!,0
너무해! 넌 나한테 상처를 줬어! 그 벌로 지금부터 나를 칭찬하도록 해!,칭찬할 게 하나도 생각 안 나는데? 나한테 문제가 있는 건지 너한테 문제가 있는 건지.,0
칭찬할 게 하나도 생각 안 나는데? 나한테 문제가 있는 건지 너한테 문제가 있는 건지.,백 퍼센트 너야! 당장 칭찬해!,0
오늘은 나가려고?,"응, 오후에.",0
응  오후에.,"자, 이거.",0
자  이거.,이건……?,0
이건……?,분명하게 작별하고 와.,0
…누구세요?,"갑작스럽게 찾아와서 죄송합니다. 사정이 있어서 장례식에도 가지 못했지만, 그래도 향불만이라도 피우게 해주셨으면 하고 찾아왔습니다.",0
갑작스럽게 찾아와서 죄송합니다. 사정이 있어서 장례식에도 가지 못했지만  그래도 향불만이라도 피우게 해주셨으면 하고 찾아왔습니다.,"응, 그래. 지금 집에 나뿐이지만 아마 우리 딸도 기뻐할 거야. 들어와.",0
응  그래. 지금 집에 나뿐이지만 아마 우리 딸도 기뻐할 거야. 들어와.,"그럼, 실례하겠습니다.",0
우리 딸과 사이좋게 지내줘서 정말 고맙다.,아뇨. 저야말로 생전에 많은 도움을 받았습니다. 항상 씩씩해서 함께 있으면 저까지 덩달아 환해졌어요.,0
아뇨. 저야말로 생전에 많은 도움을 받았습니다. 항상 씩씩해서 함께 있으면 저까지 덩달아 환해졌어요.,"응, 씩씩한 아이였지…",0
응  씩씩한 아이였지…,드릴 말씀이 있습니다.,0
드릴 말씀이 있습니다.,그래?,0
그래?,실은 제가 따님의 병에 대해 알고 있었습니다.,0
실은 제가 따님의 병에 대해 알고 있었습니다.,응?,0
응?,그녀에게 들었습니다. 그래서 더더욱 이번 일은 정말 생각지도 못하던 일이고…,0
오늘 찾아뵌 것도 부탁이 있어서예요. 그녀가 병이 난 뒤부터 썼던 일기를 보여주셨으면 하고…,"너였구나… 다행이다, 다행이야…. 네가 이렇게 와줘서 정말 다행이야. 잠깐만 기다려줘.",0
너였구나… 다행이다  다행이야…. 네가 이렇게 와줘서 정말 다행이야. 잠깐만 기다려줘.,예.,0
예.,"…이거, 맞지?",0
…이거  맞지?,"네, 그 노트예요. 병이 걸린 뒤부터 쓰기 시작한 일기라고 들었습니다.",0
저도 읽을 수 있게 해주시겠습니까?,"응, 물론, 물론이지…",0
응  물론  물론이지…,고맙습니다.,0
고맙습니다.,그 아이가 이걸 너한테 남겼는걸?,0
그 아이가 이걸 너한테 남겼는걸?,예?,0
예?,"우리 딸이 말했었어. 이 일기는 자신이 죽고 나면 어떤 친구에게 전해달라고. 단 한 사람, 자신의 병을 알고 있다고.",0
그 친구가 겁이 많아서 장례식에는 참석하지 않을지도 모른다  하지만 틀림없이 이걸 가지러 올 테니까 그때까지는 가족 이외에는 보여주지 말라고.,아….,0
아….,"고맙다, 정말 고마워…. 네 덕분에 우리 딸은, 우리 딸은… 너를….",0
고맙다  정말 고마워…. 네 덕분에 우리 딸은  우리 딸은… 너를….,정말 그녀는 저를 완벽하게 이해하고 있었네요….,0
고맙습니다.,아직…,0
아직…,…예?,0
…예?,우리 아이가 너에게 보여주려고 한 글이 아직 그 뒤에 더 있어.,0
그 손수건은 너한테 줄게. 우리 딸의 손수건이야. 네가 갖고 있어주면 그 아이도 좋아할 거야.,…고맙습니다. 그리고 죄송합니다. 흐트러진 꼴을 보여서.,0
…고맙습니다. 그리고 죄송합니다. 흐트러진 꼴을 보여서.,"괜찮아, 아이들은 울면서 크는 거야. 우리 애도 걸핏하면 울었어. 하지만 너와 만난 일 이후로는 울지 않게 됐어. 그래서 나는 너한테 고맙다.",0
괜찮아  아이들은 울면서 크는 거야. 우리 애도 걸핏하면 울었어. 하지만 너와 만난 일 이후로는 울지 않게 됐어. 그래서 나는 너한테 고맙다.,그녀에게서 소중한 시간을 얻은 것은 오히려 저예요.,0
그녀에게서 소중한 시간을 얻은 것은 오히려 저예요.,"너와 우리 가족, 모두 함께 식사라도 한 번 했더라면 좋았을텐데. 너에 대해서 아무 말도 안 해주는 바람에 그걸 못했구나.",0
나오래서 나오긴 했는데. 무슨 일이야?,꼭 전해줘야 할 것이 있어서.,0
꼭 전해줘야 할 것이 있어서.,"그러고보니 너, 장례식에 안 왔었지?",0
그러고보니 너  장례식에 안 왔었지?,…응,0
…응,왜?,0
왜?,"그건…. 그 때, 내 마음의 정리가 안됐었거든.",0
나와줘서 고맙다. 정식으로 얘기하는 건 처음인가?,…그래.,0
…그래.,"너한테 할 얘기가 있어서 나오라고 했는데, 무슨 얘기부터 해야 할지….",0
너한테 할 얘기가 있어서 나오라고 했는데  무슨 얘기부터 해야 할지….,좀 간결하게 말해줄래?,0
좀 간결하게 말해줄래?,"응, 그래. 미안하다. 일단, 네가 읽어볼 게 있어.",0
…노트?,"응, 이건 일기야.",0
응  이건 일기야.,…일기라니?,0
…일기라니?,"이건, 너와 가장 친했던 그녀의 노트야. 그녀의 유언이 담겨있는 노트. 내가 받아왔어.",0
이건  너와 가장 친했던 그녀의 노트야. 그녀의 유언이 담겨있는 노트. 내가 받아왔어.,유언이라니…,0
이 안에 적힌 내용은 모두 사실이야. 그녀가 장난친 것도 아니고 내가 장난친 것도 아니야. 마지막 페이지에 너와 나에게 보낸 유서가 있어.,"…지금, 뭔 소리야?",0
…지금  뭔 소리야?,그녀는 병을 앓고 있었어.,0
그녀는 병을 앓고 있었어.,…거짓말. 나는 전혀 모르는데?,0
…거짓말. 나는 전혀 모르는데?,너한테 말을 하지 못했어.,0
너한테 말을 하지 못했어.,내가 모르는 걸 어떻게 네가 알고 있어?,0
나 말고는 아무한테도 말하지 않았어. 그녀는 뜻밖의 사건으로 세상을 떠났지만  만일 그런 사건이 없었더라도 사실은…,관둬…,0
관둬…,…관둘 수가 없어. 나는 너에게 전해야 해. 그녀가 이 책에 적어놨어. 네가 세상에서 가장 소중하다고. 그러니까 제발 읽어줘.,0
…관둘 수가 없어. 나는 너에게 전해야 해. 그녀가 이 책에 적어놨어. 네가 세상에서 가장 소중하다고. 그러니까 제발 읽어줘.,정말 그 아이의 글씨네….,0
정말 그 아이의 글씨네….,틀림없이 그녀가 쓴 거야.,0
왜… 왜 나한테 말을 안 했어?,그러니까 그건 그녀가…,0
그러니까 그건 그녀가…,"그 아이 얘기가 아니야. 너는 왜 나한테 말을 안 했냐고! 네가 미리 말을 해줬으면 좀 더, 좀 더, 그 아이와 함께 시간을 보낼 수 있었잖아!",0
그 아이 얘기가 아니야. 너는 왜 나한테 말을 안 했냐고! 네가 미리 말을 해줬으면 좀 더  좀 더  그 아이와 함께 시간을 보낼 수 있었잖아!,"아, 그런 이야기구나…",0
아  그런 이야기구나…,"배구부 활동도 그만뒀을 거고, 학교든 뭐든 다 관둬버렸을 거라고! 네가 미리 말을 해줬으면… 그랬으면…!",0
배구부 활동도 그만뒀을 거고  학교든 뭐든 다 관둬버렸을 거라고! 네가 미리 말을 해줬으면… 그랬으면…!,…미안해.,0
…미안해.,"너, 절대로 용서 못해. 아무리 그 아이가 너를 좋아했고 소중이 생각했고 필요로 했다고 해도 나는 너를 용서 못해.",0
항상 그렇지만 넌 어째 그리 허약하냐… 그렇지  힘내라  힘내.,"너하고는 달라, 나는.",0
너하고는 달라  나는.,그래도 명색이 남자잖아. 참 한심하다.,0
그래도 명색이 남자잖아. 참 한심하다.,내가 원래 태생이 고귀해서 굳이 몸을 굴리지 않아도 되거든,0
내가 원래 태생이 고귀해서 굳이 몸을 굴리지 않아도 되거든,고귀한 분들을 모독하지 마셔.,0
아  상쾌하다!,이제 조금만 더 가면 되지?,0
이제 조금만 더 가면 되지?,"갑자기 기운이 펄펄하네? 좋아, 내가 상으로 사탕 하나 줄게.",0
갑자기 기운이 펄펄하네? 좋아  내가 상으로 사탕 하나 줄게.,너하고 그 친구는 내가 사탕과 껌을 주식으로 살아간다고 생각하는 거 아냐?,0
너하고 그 친구는 내가 사탕과 껌을 주식으로 살아간다고 생각하는 거 아냐?,"그게 아니라 우연히도 내 호주머니에 항상 사탕이 들어 있는걸 어쩌라고? 자자, 어서 먹기나 해.",0
넌 물 담당이지? 가서 물 좀 퍼와.,두 가지만 확인하자. 우선 그 밖에 또 어떤 담당이 있는지. 그리고 둘이 함께 가서 퍼와도 되는게 아닌지.,0
두 가지만 확인하자. 우선 그 밖에 또 어떤 담당이 있는지. 그리고 둘이 함께 가서 퍼와도 되는게 아닌지.,시끄럽고 얼른 갔다 와. 내가 사탕 줬잖아.,0
시끄럽고 얼른 갔다 와. 내가 사탕 줬잖아.,그런 의도로 줬던 게 아닌거 같은데…,0
응. 수고했어.,그 말이 진심이라면 좀 거들어줘야지.,0
그 말이 진심이라면 좀 거들어줘야지.,내가 원래 태생이 고귀해서….,0
내가 원래 태생이 고귀해서….,"아, 네네, 이거 받으시지요.",0
야아앗  깨어나라!,그런 식으로 뿌리는 게 아닐걸? 절대로.,0
그런 식으로 뿌리는 게 아닐걸? 절대로.,"묘에 합장할 때, 소리 내도 되나?",0
묘에 합장할 때  소리 내도 되나?,"일반적으로는 정숙하게 하지만, 왠지 이 녀석은 짝짝 요란한 소리를 내주는 걸 좋아할 거야.",0
그럼 이제 집으로 찾아가 볼까?,"응, 그래.",0
응  그래.,아줌마와 내가 너를 실컷 혼내줄 예정이야.,0
아줌마와 내가 너를 실컷 혼내줄 예정이야.,뭔 소리야? 혼날 이유가 전혀 떠오르지 않는데?,0
뭔 소리야? 혼날 이유가 전혀 떠오르지 않는데?,"내가 보기에는 너무 많아서 뭣부터 혼내야 할지 모를 정도야. 맞다, 우선 고3 주제에 놀러만 다니고 공부는 소홀한 것부터 할까?",0
내가 보기에는 너무 많아서 뭣부터 혼내야 할지 모를 정도야. 맞다  우선 고3 주제에 놀러만 다니고 공부는 소홀한 것부터 할까?,굳이 그런 잔소리 들을 것도 없어. 나는 원래 두뇌가 명석해서 공부는 안 해도 돼.,0
굳이 그런 잔소리 들을 것도 없어. 나는 원래 두뇌가 명석해서 공부는 안 해도 돼.,바로 그걸 혼내려는 거야!,0
바로 그걸 혼내려는 거야!,그러고보니 너랑 같이 찾아가는 것도 처음이네.,0
그러고보니 너랑 같이 찾아가는 것도 처음이네.,"맞아, 그것도 크게 혼날 일이야!",0
아 진짜! 사무실에서 피지 말라니깐! 간접흡연이 얼마나 안좋은데!,그럼 직접흡연하는 난 얼마나 안좋겠니? 안그래? 보면 꼭... 지 생각만 하고.,0
그럼 직접흡연하는 난 얼마나 안좋겠니? 안그래? 보면 꼭... 지 생각만 하고.,손님 왔어요.,0
손님 왔어요.,손님? 누구?,0
손님? 누구?,몰라요. 팀장님 친구래요.,0
몰라요. 팀장님 친구래요.,내 친구? 친구 누구?,0
내 친구? 친구 누구?,그걸 내가 어떻게 알아요!,0
그래서... 무슨 일 해?,그냥 방송일 조금. ,0
그냥 방송일 조금.,방송? 방송 뭐?,0
방송? 방송 뭐?,케이블 같은데서 아침에 배도 타고 산도 오르고. 있어 그런 거.,0
케이블 같은데서 아침에 배도 타고 산도 오르고. 있어 그런 거.,사는 덴 어디야?,0
사는 덴 어디야?,개포동.,0
개포동.,남편은 뭐하는데?,0
남편은 뭐하는데?,동사무소에서 인구조사 나왔니? 지금.,0
언제부터 시작할 수 있어?,나? ... 나보고 하라고?,0
나? ... 나보고 하라고?,그럼 내가 널 왜 만나러 왔겠어?,0
그럼 내가 널 왜 만나러 왔겠어?,근데 왜... 나한테...?,0
근데 왜... 나한테...?,"내가 몇 명 만나봤는데, 보니까 죄다 사기꾼 같고 영 못 믿겠어. 아무래도 이런 일은 아는 사람한테 맡기는 게... 딴 사람들도 다 그러더라.",0
내가 몇 명 만나봤는데  보니까 죄다 사기꾼 같고 영 못 믿겠어. 아무래도 이런 일은 아는 사람한테 맡기는 게... 딴 사람들도 다 그러더라.,에이. 내가 무슨. 나 못해.,0
에이. 내가 무슨. 나 못해.,왜?,0
왜?,나 이런 거 한번도 안 해봤어.,0
나 이런 거 한번도 안 해봤어.,잘됐네. 그럼 이번에 해보면 되잖아.,0
잘됐네. 그럼 이번에 해보면 되잖아.,"야야. 그러지말고, 내가 이런 거 잘하는데 딴데 소개 시켜줄께. 이런 거...",0
야야. 그러지말고  내가 이런 거 잘하는데 딴데 소개 시켜줄께. 이런 거...,이런 거? 돈이 안된다 이거야? 돈 제대로 줄께. 걱정마.,0
이런 거? 돈이 안된다 이거야? 돈 제대로 줄께. 걱정마.,아니. 그런 게 아니라...,0
아니. 그런 게 아니라...,아니면 됐네.,0
아니면 됐네.,안된다니깐!,0
